Index,Date,Open,High,Low,Close,Volume,Market Cap
229,"Sep 25, 2019",8603.43,8744.83,8325.4,8486.99,21744728353.0,152404005091.0
230,"Sep 24, 2019",9729.32,9804.32,8370.8,8620.57,25002886689.0,154785821876.0
231,"Sep 23, 2019",10067.96,10074.24,9727.14,9729.32,15144925408.0,174674558023.0
232,"Sep 22, 2019",10024.12,10074.44,9922.53,10070.39,13199651698.0,180784051699.0
233,"Sep 21, 2019",10183.65,10188.1,10000.71,10019.72,13425266806.0,179853287294.0
234,"Sep 20, 2019",10266.32,10285.87,10132.19,10181.64,14734189639.0,182738947696.0
235,"Sep 19, 2019",10200.5,10295.67,9851.69,10266.41,19937691247.0,184240949577.0
236,"Sep 18, 2019",10247.8,10275.93,10191.47,10198.25,16169268880.0,182998899156.0
237,"Sep 17, 2019",10281.51,10296.77,10199.74,10241.27,15304603363.0,183748515828.0
238,"Sep 16, 2019",10347.22,10386.87,10189.74,10276.79,15160167779.0,184366827555.0
239,"Sep 15, 2019",10356.47,10387.03,10313.09,10347.71,12043433567.0,185618174384.0
240,"Sep 14, 2019",10345.4,10422.13,10291.69,10358.05,13468713124.0,185784300332.0
241,"Sep 13, 2019",10415.36,10441.49,10226.6,10360.55,14109864675.0,185809163035.0
242,"Sep 12, 2019",10176.82,10442.25,10099.24,10410.13,15323563925.0,186678943059.0
243,"Sep 11, 2019",10123.03,10215.95,9980.78,10178.37,15428063426.0,182502788242.0
244,"Sep 10, 2019",10336.41,10394.35,10020.57,10115.98,14906809639.0,181360731383.0
245,"Sep 09, 2019",10443.23,10450.31,10144.93,10334.97,17595943368.0,185263578990.0
246,"Sep 08, 2019",10518.11,10595.64,10409.09,10441.28,13670567493.0,187150078007.0
247,"Sep 07, 2019",10353.93,10558.67,10348.92,10517.25,15307366476.0,188488525926.0
248,"Sep 06, 2019",10578.2,10898.76,10292.3,10353.3,19536574783.0,185530405363.0
249,"Sep 05, 2019",10588.18,10627.27,10516.42,10575.53,14551239508.0,189492405383.0
250,"Sep 04, 2019",10621.18,10762.64,10434.71,10594.49,16742664769.0,189810010608.0
251,"Sep 03, 2019",10345.73,10736.1,10308.55,10623.54,19384917989.0,190312487956.0
252,"Sep 02, 2019",9757.47,10396.59,9730.65,10346.76,17248102294.0,185333114163.0
253,"Sep 01, 2019",9630.59,9796.76,9582.94,9757.97,11445355859.0,174768292883.0
254,"Aug 31, 2019",9597.54,9673.22,9531.8,9630.66,11454806419.0,172470743516.0
255,"Aug 30, 2019",9514.84,9656.12,9428.3,9598.17,13595263986.0,171869216524.0
256,"Aug 29, 2019",9756.79,9756.79,9421.63,9510.2,17045878501.0,170274910132.0
257,"Aug 28, 2019",10203.43,10279.37,9716.66,9754.42,17603790323.0,174627460400.0
258,"Aug 27, 2019",10372.83,10381.33,10087.3,10185.5,14762609503.0,182325540955.0
259,"Aug 26, 2019",10126.3,10512.33,10126.3,10370.82,18438654080.0,185625235889.0
260,"Aug 25, 2019",10160.74,10304.62,10008.79,10138.52,14153856610.0,181450186164.0
261,"Aug 24, 2019",10407.64,10418.02,9982.3,10159.96,15451030650.0,181813631752.0
262,"Aug 23, 2019",10136.31,10442.44,10078.19,10407.97,15627023886.0,186231409722.0
263,"Aug 22, 2019",10142.52,10233.0,9831.46,10131.06,17097508856.0,181257125783.0
264,"Aug 21, 2019",10764.57,10798.73,9962.72,10138.05,19473084768.0,181364502142.0
265,"Aug 20, 2019",10916.35,10947.04,10618.96,10763.23,15053082175.0,192530283565.0
266,"Aug 19, 2019",10350.28,10916.05,10313.2,10916.05,16038264603.0,195243306008.0
267,"Aug 18, 2019",10233.01,10487.07,10119.09,10345.81,12999813869.0,185022920955.0
268,"Aug 17, 2019",10358.72,10452.62,10086.7,10231.74,13778035685.0,182966857173.0
269,"Aug 16, 2019",10319.42,10524.35,9855.48,10374.34,20228207096.0,185500055339.0
270,"Aug 15, 2019",10038.42,10437.41,9675.32,10311.55,22899115082.0,184357666577.0
271,"Aug 14, 2019",10889.49,10889.56,10028.14,10051.7,19990838300.0,179692803424.0
272,"Aug 13, 2019",11385.05,11420.05,10830.33,10895.83,16681503537.0,194762696644.0
273,"Aug 12, 2019",11528.19,11528.19,11320.95,11382.62,13647198229.0,203441494985.0
274,"Aug 11, 2019",11349.74,11523.58,11248.29,11523.58,15774371518.0,205941632235.0
275,"Aug 10, 2019",11861.56,11915.66,11323.9,11354.02,18125355447.0,202890020455.0
276,"Aug 09, 2019",11953.47,11970.46,11709.75,11862.94,18339989960.0,211961319133.0
277,"Aug 08, 2019",11954.04,11979.42,11556.17,11966.41,19481591730.0,213788089212.0
278,"Aug 07, 2019",11476.19,12036.99,11433.7,11941.97,22194988641.0,213330426789.0
279,"Aug 06, 2019",11811.55,12273.82,11290.73,11478.17,23635107660.0,205023347814.0
280,"Aug 05, 2019",10960.74,11895.09,10960.74,11805.65,23875988832.0,210848822060.0
281,"Aug 04, 2019",10821.63,11009.21,10620.28,10970.18,16530894787.0,195907875403.0
282,"Aug 03, 2019",10519.28,10946.78,10503.5,10821.73,15352685061.0,193233960601.0
283,"Aug 02, 2019",10402.04,10657.95,10371.01,10518.17,17489094082.0,187791090996.0
284,"Aug 01, 2019",10077.44,10446.92,9922.02,10399.67,17165337858.0,185653203391.0
285,"Jul 31, 2019",9604.05,10085.63,9598.1,10085.63,16631520648.0,180028959603.0
286,"Jul 30, 2019",9522.33,9701.76,9437.34,9607.42,13829811132.0,171472452506.0
287,"Jul 29, 2019",9548.18,9681.65,9472.95,9519.15,13791445323.0,169880343827.0
288,"Jul 28, 2019",9491.63,9575.55,9252.3,9552.86,13738687093.0,170461958074.0
289,"Jul 27, 2019",9871.16,10167.32,9411.52,9477.68,16817809536.0,169099540423.0
290,"Jul 26, 2019",9913.13,9916.52,9717.98,9870.3,14495714483.0,176085968354.0
291,"Jul 25, 2019",9809.1,10154.25,9773.96,9911.84,15821952090.0,176806451137.0
292,"Jul 24, 2019",9887.73,9908.8,9614.31,9811.93,17398734322.0,175005760794.0
293,"Jul 23, 2019",10346.75,10346.75,9883.6,9900.77,17851916995.0,176572890702.0
294,"Jul 22, 2019",10596.95,10651.79,10154.92,10343.11,16334414913.0,184443440748.0
295,"Jul 21, 2019",10777.53,10841.89,10389.6,10599.11,17130580467.0,188987475962.0
296,"Jul 20, 2019",10525.82,11048.66,10451.28,10767.14,20206615155.0,191963691255.0
297,"Jul 19, 2019",10653.96,10716.98,10229.63,10530.73,20727426310.0,187725578628.0
298,"Jul 18, 2019",9698.5,10736.84,9376.8,10666.48,25187024648.0,190129918121.0
299,"Jul 17, 2019",9471.21,9963.13,9163.13,9693.8,24569921549.0,172777250515.0
300,"Jul 16, 2019",10896.65,10996.63,9448.11,9477.64,24151199070.0,168908640950.0
301,"Jul 15, 2019",10257.84,11052.77,9992.01,10895.09,25384047207.0,194147627475.0
302,"Jul 14, 2019",11381.02,11451.2,10234.58,10256.06,22486000001.0,182741933552.0
303,"Jul 13, 2019",11813.13,11841.96,10908.48,11392.38,21042616384.0,202968191001.0
304,"Jul 12, 2019",11354.3,11905.49,11179.14,11815.99,23534692797.0,210494417832.0
305,"Jul 11, 2019",12139.71,12144.62,11158.92,11358.66,28595327690.0,202324174692.0
306,"Jul 10, 2019",12571.54,13129.53,11710.98,12156.51,33627574244.0,216515999522.0
307,"Jul 09, 2019",12284.33,12779.13,12233.26,12573.81,28167921523.0,223928128583.0
308,"Jul 08, 2019",11446.6,12345.83,11393.37,12285.96,23482551458.0,218778355444.0
309,"Jul 07, 2019",11217.62,11541.62,11148.8,11450.85,19369044277.0,203881891346.0
310,"Jul 06, 2019",10982.54,11620.97,10982.54,11208.55,21092024306.0,199546110914.0
311,"Jul 05, 2019",11203.1,11395.66,10874.96,10978.46,23838480210.0,195424678267.0
312,"Jul 04, 2019",11972.72,12006.08,11166.57,11215.44,25920294033.0,199617404432.0
313,"Jul 03, 2019",10818.16,11968.08,10818.16,11961.27,30796494294.0,212867079175.0
314,"Jul 02, 2019",10588.68,10912.19,9737.88,10801.68,31015895223.0,192206536806.0
315,"Jul 01, 2019",10796.93,11206.44,10089.31,10583.13,29378589324.0,188297637574.0
316,"Jun 30, 2019",11931.99,12178.38,10799.01,10817.16,27256473494.0,192442065810.0
317,"Jun 29, 2019",12400.76,12400.91,11508.38,11959.37,29923961128.0,212739713110.0
318,"Jun 28, 2019",11162.17,12445.18,10914.49,12407.33,35087757766.0,220681459666.0
319,"Jun 27, 2019",13017.12,13311.14,10491.85,11182.81,39977475223.0,198878940964.0
320,"Jun 26, 2019",11778.58,13796.49,11755.6,13016.23,45105733173.0,231462117209.0
321,"Jun 25, 2019",11007.2,11790.92,11007.2,11790.92,24879684533.0,209647943360.0
322,"Jun 24, 2019",10853.74,11065.9,10610.43,11011.1,19271652365.0,195762668679.0
323,"Jun 23, 2019",10696.69,11246.14,10556.1,10855.37,20998326502.0,192970090355.0
324,"Jun 22, 2019",10175.92,11157.35,10107.04,10701.69,29995204861.0,190214124824.0
325,"Jun 21, 2019",9525.07,10144.56,9525.07,10144.56,20624008643.0,180293241528.0
326,"Jun 20, 2019",9273.06,9594.42,9232.48,9527.16,17846823784.0,169304784791.0
327,"Jun 19, 2019",9078.73,9299.62,9070.4,9273.52,15546809946.0,164780855869.0
328,"Jun 18, 2019",9335.47,9348.37,9004.9,9081.76,15848210536.0,161353637186.0
329,"Jun 17, 2019",8988.92,9416.41,8988.92,9320.35,15562951919.0,165573372261.0
330,"Jun 16, 2019",8841.44,9335.87,8814.56,8994.49,23348550311.0,159769423370.0
331,"Jun 15, 2019",8689.75,8859.13,8618.4,8838.38,18371033226.0,156982138835.0
332,"Jun 14, 2019",8230.9,8710.64,8183.39,8693.83,19831162906.0,154398880249.0
333,"Jun 13, 2019",8145.55,8311.57,8087.06,8230.92,18669407147.0,146160317148.0
334,"Jun 12, 2019",7925.43,8196.65,7862.36,8145.86,19034432883.0,144634684711.0
335,"Jun 11, 2019",8004.24,8026.39,7772.8,7927.71,17107279932.0,140748537530.0
336,"Jun 10, 2019",7692.28,8031.91,7586.73,8000.33,18689275117.0,142023351079.0
337,"Jun 09, 2019",7949.67,7975.97,7583.22,7688.08,16610726547.0,136465098533.0
338,"Jun 08, 2019",8036.77,8076.89,7837.61,7954.13,16522722810.0,141172841635.0
339,"Jun 07, 2019",7826.9,8126.15,7788.37,8043.95,19141423231.0,142754693588.0
340,"Jun 06, 2019",7819.63,7937.34,7571.47,7822.02,19474611077.0,138800725479.0
341,"Jun 05, 2019",7704.34,7901.85,7668.67,7824.23,21760923463.0,138824651666.0
342,"Jun 04, 2019",8210.99,8210.99,7564.49,7707.77,24609731549.0,136742790469.0
343,"Jun 03, 2019",8741.75,8743.5,8204.19,8208.99,22004511436.0,145619047341.0
344,"Jun 02, 2019",8565.47,8809.3,8561.24,8742.96,20266216022.0,155077231351.0
345,"Jun 01, 2019",8573.84,8625.6,8481.58,8564.02,22488303544.0,151890214310.0
346,"May 31, 2019",8320.29,8586.66,8172.55,8574.5,25365190957.0,152059886414.0
347,"May 30, 2019",8661.76,9008.31,8221.27,8319.47,29246528551.0,147525141134.0
348,"May 29, 2019",8718.59,8755.85,8482.73,8659.49,23473479966.0,153537047655.0
349,"May 28, 2019",8802.76,8807.02,8634.72,8719.96,24226919267.0,154590202287.0
350,"May 27, 2019",8674.07,8907.17,8668.7,8805.78,27949839564.0,156093754762.0
351,"May 26, 2019",8055.21,8687.52,7924.67,8673.22,26677970091.0,153725486067.0
352,"May 25, 2019",7991.89,8117.93,7965.98,8052.54,22256813107.0,142708188838.0
353,"May 24, 2019",7881.7,8140.72,7824.45,7987.37,25919126991.0,141539115575.0
354,"May 23, 2019",7677.27,7943.79,7533.2,7881.85,24457107820.0,139654107035.0
355,"May 22, 2019",7956.29,7997.61,7615.99,7680.07,24719473175.0,136063898960.0
356,"May 21, 2019",7977.97,8062.17,7843.34,7963.33,25127245056.0,141065573610.0
357,"May 20, 2019",8196.92,8200.97,7678.78,7978.31,23843404340.0,141315695728.0
358,"May 19, 2019",7267.96,8261.94,7267.96,8197.69,25902422040.0,145185076705.0
359,"May 18, 2019",7341.66,7447.27,7251.5,7271.21,21354286562.0,128761727083.0
360,"May 17, 2019",7886.93,7929.15,7038.12,7343.9,30066644905.0,130034777633.0
361,"May 16, 2019",8194.5,8320.82,7729.61,7884.91,33167197581.0,139599559278.0
362,"May 15, 2019",7989.37,8216.42,7899.11,8205.17,28344112920.0,145254332460.0
363,"May 14, 2019",7807.88,8268.71,7696.39,7994.42,32031452227.0,141508656735.0
364,"May 13, 2019",6971.18,8047.41,6898.28,7814.92,28677672181.0,138316573807.0
365,"May 12, 2019",7203.51,7503.87,6815.77,6972.37,27773333680.0,123389710222.0
366,"May 11, 2019",6379.67,7333.0,6375.7,7204.77,28867562329.0,127488435181.0
367,"May 10, 2019",6175.82,6434.62,6161.52,6378.85,19419875368.0,112863284035.0
368,"May 09, 2019",5982.32,6183.04,5982.32,6174.53,16784645411.0,109238600750.0
369,"May 08, 2019",5849.48,5989.98,5794.72,5982.46,15320605300.0,105829143585.0
370,"May 07, 2019",5745.6,5988.18,5741.4,5829.5,18026409033.0,103112368557.0
371,"May 06, 2019",5791.69,5802.96,5653.69,5746.81,15737171804.0,101640471056.0
372,"May 05, 2019",5831.07,5833.86,5708.04,5795.71,14808830723.0,102494420158.0
373,"May 04, 2019",5769.2,5886.89,5645.47,5831.17,17567780766.0,103112021259.0
374,"May 03, 2019",5505.55,5865.88,5490.2,5768.29,18720780006.0,101986240859.0
375,"May 02, 2019",5402.42,5522.26,5394.22,5505.28,14644460907.0,97330112147.0
376,"May 01, 2019",5350.91,5418.0,5347.65,5402.7,13679528236.0,95501110091.0
377,"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73,13878964574.0,94573826827.0
378,"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35,13735490672.0,92737510865.0
379,"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14,12819992056.0,93391244395.0
380,"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29,13111274675.0,93086156556.0
381,"Apr 26, 2019",5210.3,5383.63,5177.37,5279.35,16812108040.0,93272287960.0
382,"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52,15330283408.0,92046492864.0
383,"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87,17048033399.0,96530038144.0
384,"Apr 23, 2019",5399.37,5633.8,5389.41,5572.36,15867308108.0,98417387004.0
385,"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37,14601631648.0,95354207776.0
386,"Apr 21, 2019",5335.88,5359.93,5257.34,5314.53,13731844223.0,93847052256.0
387,"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89,13169647522.0,94248717444.0
388,"Apr 19, 2019",5298.15,5336.68,5233.34,5303.81,13780238655.0,93638345002.0
389,"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39,13256489918.0,93532402741.0
390,"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94,12438480677.0,92702617458.0
391,"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56,11618660197.0,92404613297.0
392,"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11,12290155061.0,89422237603.0
393,"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72,10391952498.0,91188595341.0
394,"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59,10823289598.0,89925574875.0
395,"Apr 12, 2019",5061.2,5103.27,4955.85,5089.54,13675206312.0,89792633045.0
396,"Apr 11, 2019",5325.08,5354.23,5017.3,5064.49,16555616019.0,89341168457.0
397,"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55,15504590933.0,93918439274.0
398,"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96,14722104361.0,91799330425.0
399,"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77,17154113634.0,93286365973.0
400,"Apr 07, 2019",5062.79,5235.19,5050.41,5198.9,16655416140.0,91674230186.0
401,"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82,16929795194.0,89212733450.0
402,"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68,16837325387.0,88796118650.0
403,"Apr 04, 2019",4971.31,5063.16,4836.79,4922.8,18251810240.0,86778727821.0
404,"Apr 03, 2019",4879.96,5307.0,4876.62,4973.02,22899891582.0,87655288145.0
405,"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,21315047816.0,85986009273.0
406,"Apr 01, 2019",4105.36,4164.95,4096.9,4158.18,10157794171.0,73269368747.0
407,"Mar 31, 2019",4105.46,4113.02,4094.1,4105.4,9045122443.0,72339379036.0
408,"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,9732688060.0,72355190645.0
409,"Mar 29, 2019",4068.3,4113.5,4034.1,4098.37,10918665557.0,72202088875.0
410,"Mar 28, 2019",4087.58,4094.9,4040.27,4069.11,9353915899.0,71678998915.0
411,"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,10897131934.0,71987847571.0
412,"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,10707678815.0,70184147203.0
413,"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,10359818883.0,69789872373.0
414,"Mar 24, 2019",4035.16,4040.7,4006.19,4022.17,9144851065.0,70823042992.0
415,"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,9578850549.0,71056017910.0
416,"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,9252935969.0,70840048102.0
417,"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,10831212662.0,70926226882.0
418,"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,10175916388.0,71942444088.0
419,"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,9344919956.0,71647703828.0
420,"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,9646954186.0,70958165407.0
421,"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,8221625400.0,70821939585.0
422,"Mar 16, 2019",3963.9,4077.04,3961.66,4048.73,9856166973.0,71227967573.0
423,"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,9394210605.0,69675002377.0
424,"Mar 14, 2019",3905.58,3946.5,3901.3,3924.37,10480789570.0,69024696307.0
425,"Mar 13, 2019",3913.05,3926.6,3891.9,3906.72,9469184841.0,68706700381.0
426,"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,9809887079.0,68743000581.0
427,"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,10125901903.0,68666928025.0
428,"Mar 10, 2019",3966.17,3966.17,3924.38,3951.6,9713267607.0,69475297370.0
429,"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,10796103518.0,69674508655.0
430,"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,10638638944.0,68574579320.0
431,"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,9584165519.0,68749421311.0
432,"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,9175291529.0,68609885776.0
433,"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,10174126415.0,68470655400.0
434,"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,9029175788.0,66094551587.0
435,"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,7253558152.0,67592376373.0
436,"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,7578786076.0,67888255371.0
437,"Mar 01, 2019",3853.76,3907.8,3851.69,3859.58,7661247975.0,67796965743.0
438,"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,8399767798.0,67704774107.0
439,"Feb 27, 2019",3857.48,3888.8,3787.06,3851.05,8301309684.0,67631949500.0
440,"Feb 26, 2019",3878.7,3891.58,3837.99,3854.36,7931218996.0,67683296223.0
441,"Feb 25, 2019",3807.0,3913.71,3807.0,3882.7,9318796067.0,68173204651.0
442,"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,10794227451.0,66897483404.0
443,"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,8922258316.0,72720867208.0
444,"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,7826525254.0,70308555857.0
445,"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,7775128102.0,69398333876.0
446,"Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,8693373948.0,70194350042.0
447,"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,9933626655.0,69262673238.0
448,"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,9908216640.0,68704389994.0
449,"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,7039512503.0,64453368779.0
450,"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,5934744052.0,63673369195.0
451,"Feb 15, 2019",3617.37,3647.8,3608.21,3620.81,6091952231.0,63509111125.0
452,"Feb 14, 2019",3631.17,3646.26,3607.7,3616.88,6271044418.0,63434486052.0
453,"Feb 13, 2019",3653.6,3669.75,3617.25,3632.07,6438903823.0,63694394519.0
454,"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,6480384532.0,64063755250.0
455,"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,6277056434.0,63968390250.0
456,"Feb 10, 2019",3673.2,3695.04,3640.98,3690.19,6282256903.0,64694025951.0
457,"Feb 09, 2019",3671.59,3679.94,3646.56,3671.2,6158833645.0,64354732475.0
458,"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,7735623101.0,64270269953.0
459,"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,5004962683.0,59578075991.0
460,"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,5482196038.0,59821158612.0
461,"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,5227549545.0,60735563490.0
462,"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,5332718886.0,60603083461.0
463,"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,5043937584.0,60681847608.0
464,"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,5071623601.0,61675119055.0
465,"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,5422926707.0,61088747491.0
466,"Jan 31, 2019",3485.41,3504.8,3447.92,3457.79,5831198271.0,60553903927.0
467,"Jan 30, 2019",3443.9,3495.17,3429.39,3486.18,5955112627.0,61044262622.0
468,"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,5897159493.0,60371874099.0
469,"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,6908930483.0,60756570314.0
470,"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,5570752966.0,62737274093.0
471,"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,5098183235.0,63054898963.0
472,"Jan 25, 2019",3607.39,3612.93,3575.6,3599.77,5265847539.0,63000985908.0
473,"Jan 24, 2019",3584.5,3616.09,3569.09,3600.87,5262869046.0,63014066012.0
474,"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,5433755649.0,62731361272.0
475,"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,5313623556.0,63065139424.0
476,"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,5004347059.0,62559869612.0
477,"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,5582489560.0,62990143284.0
478,"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,5955691380.0,65214103659.0
479,"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,5002961727.0,63970991867.0
480,"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,5464420383.0,64327048255.0
481,"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,5394457145.0,63909348776.0
482,"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,5537192302.0,63477817959.0
483,"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,5651384490.0,64789619995.0
484,"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,4681302466.0,62106461671.0
485,"Jan 12, 2019",3686.97,3698.98,3653.81,3661.3,4778170883.0,63994140882.0
486,"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,5538712865.0,64443301117.0
487,"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,6874143796.0,64288932886.0
488,"Jan 09, 2019",4031.55,4068.4,4022.66,4035.3,5115905225.0,70508733459.0
489,"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,5306593305.0,70422743854.0
490,"Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,5228625637.0,70316305580.0
491,"Jan 06, 2019",3836.52,4093.3,3826.51,4076.63,5597027440.0,71206795853.0
492,"Jan 05, 2019",3851.97,3904.9,3836.9,3845.19,5137609824.0,67157570935.0
493,"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,4847965467.0,67368333500.0
494,"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,4530215219.0,66994920903.0
495,"Jan 02, 2019",3849.22,3947.98,3817.41,3943.41,5244856836.0,68849856732.0
496,"Jan 01, 2019",3746.71,3850.91,3707.23,3843.52,4324200990.0,67098634181.0
497,"Dec 31, 2018",3866.84,3868.74,3725.87,3742.7,4661840806.0,65331499158.0
498,"Dec 30, 2018",3822.38,3901.91,3797.22,3865.95,4770578575.0,67475512827.0
499,"Dec 29, 2018",3932.49,3963.76,3820.41,3820.41,4991655917.0,66672244158.0
500,"Dec 28, 2018",3653.13,3956.14,3642.63,3923.92,5631554348.0,68471837969.0
501,"Dec 27, 2018",3854.69,3874.42,3645.45,3654.83,5130222366.0,63768757101.0
502,"Dec 26, 2018",3819.67,3893.36,3769.86,3857.3,5326547918.0,67292819465.0
503,"Dec 25, 2018",4081.03,4089.56,3760.02,3815.49,6158207293.0,66556033172.0
504,"Dec 24, 2018",4000.33,4271.79,4000.33,4078.6,7240968501.0,71137548589.0
505,"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,6151275490.0,69741217417.0
506,"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,5605823233.0,69997508295.0
507,"Dec 21, 2018",4133.7,4198.43,3850.95,3896.54,7206015706.0,67937650255.0
508,"Dec 20, 2018",3742.2,4191.23,3728.97,4134.44,8927129279.0,72078243771.0
509,"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,6810689119.0,65299132785.0
510,"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,5911325473.0,64422587801.0
511,"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,5409247918.0,61798926687.0
512,"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,3744248994.0,56685436644.0
513,"Dec 15, 2018",3244.0,3275.38,3191.3,3236.76,3551763561.0,56400691425.0
514,"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,4372763663.0,56494379457.0
515,"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,4343372456.0,57728688216.0
516,"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,4139364829.0,60741625426.0
517,"Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,4696765188.0,59650201102.0
518,"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,5020968740.0,61004445982.0
519,"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,4947372847.0,62942160928.0
520,"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,5305024497.0,60531278392.0
521,"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,6835615448.0,59547645578.0
522,"Dec 06, 2018",3754.07,3874.97,3521.1,3521.1,5878333109.0,61303965508.0
523,"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,5302481574.0,65352496336.0
524,"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,5028069239.0,68878292608.0
525,"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,5089570994.0,67779050170.0
526,"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,5262697895.0,72050487506.0
